"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","game_id","home.color","home.alternateColor","home.logo","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","player_box"
280208006,"s:40~l:46~e:280208006~c:280208006","2008-02-09T00:30Z",20315,"True","False","False","False","[]","2008-02-09T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","True",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",280208006,"0C479D","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2008,516,"American Airlines Center","Dallas","TX",19200,"False","","","","",NA,"","",TRUE
280208018,"s:40~l:46~e:280208018~c:280208018","2008-02-09T00:30Z",19763,"True","False","False","False","[]","2008-02-09T00:30Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","True",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",280208018,"225EA8","f58426","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2008,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","OT",TRUE
280208016,"s:40~l:46~e:280208016~c:280208016","2008-02-09T00:00Z",19511,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",280208016,"0E3764","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2008,2029,"Target Center","Minneapolis","MN",19356,"False","","","","",NA,"","",TRUE
280208019,"s:40~l:46~e:280208019~c:280208019","2008-02-09T00:00Z",17519,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",280208019,"0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"","",TRUE
280208021,"s:40~l:46~e:280208021~c:280208021","2008-02-09T00:00Z",18422,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","True",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",280208021,"23006A","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2008,1949,"Footprint Center","Phoenix","AZ",18055,"True","","","","",NA,"","",TRUE
280208023,"s:40~l:46~e:280208023~c:280208023","2008-02-09T00:00Z",14865,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",280208023,"393996","8e9090","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2008,2247,"Sleep Train Arena","Sacramento","CA",17317,"False","","","","",NA,"","",TRUE
280208028,"s:40~l:46~e:280208028~c:280208028","2008-02-09T00:00Z",19800,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","True",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",280208028,"CE0F41","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2008,1838,"Scotiabank Arena","Toronto","ON",19800,"False","","","","",NA,"","",TRUE
280208030,"s:40~l:46~e:280208030~c:280208030","2008-02-09T00:00Z",16319,"True","False","False","False","[]","2008-02-09T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","False",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",280208030,"FE3310","008ca8","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2008,1893,"Spectrum Center","Charlotte","NC",19077,"False","","","","",NA,"","",TRUE
280207009,"s:40~l:46~e:280207009~c:280207009","2008-02-08T00:30Z",19596,"True","False","False","False","[]","2008-02-08T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","True",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",280207009,"00275D","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2008,2465,"ORACLE Arena","Oakland","CA",19596,"False","","","","",NA,"","",TRUE
280207010,"s:40~l:46~e:280207010~c:280207010","2008-02-08T00:00Z",18402,"True","False","False","False","[]","2008-02-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","True",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",280207010,"D40026","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2008,1394,"Toyota Center (Houston)","Houston","TX",18055,"True","","","","",NA,"","",TRUE
280207020,"s:40~l:46~e:280207020~c:280207020","2008-02-08T00:00Z",14103,"True","False","False","False","[]","2008-02-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","True",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",280207020,"000000","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2008,1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"","",TRUE
280206002,"s:40~l:46~e:280206002~c:280206002","2008-02-07T00:30Z",18624,"True","False","False","False","[]","2008-02-07T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","True",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",280206002,"006532","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2008,1824,"TD Garden","Boston","MA",19156,"True","","","","",NA,"","",TRUE
280206006,"s:40~l:46~e:280206006~c:280206006","2008-02-07T00:30Z",20079,"True","False","False","False","[]","2008-02-07T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","True",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",280206006,"0C479D","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2008,516,"American Airlines Center","Dallas","TX",19200,"False","","","","",NA,"","",TRUE
280206008,"s:40~l:46~e:280206008~c:280206008","2008-02-07T00:30Z",22076,"True","False","False","False","[]","2008-02-07T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",280206008,"FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","",TRUE
280206018,"s:40~l:46~e:280206018~c:280206018","2008-02-07T00:30Z",18207,"True","False","False","False","[]","2008-02-07T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","True",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",280206018,"225EA8","f58426","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2008,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","",TRUE
280206001,"s:40~l:46~e:280206001~c:280206001","2008-02-07T00:00Z",19701,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",280206001,"002B5C","002b5c","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2008,1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"","",TRUE
280206007,"s:40~l:46~e:280206007~c:280206007","2008-02-07T00:00Z",16865,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",280206007,"0860A8","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2008,892,"Ball Arena","Denver","CO",19520,"True","","","","",NA,"","OT",TRUE
280206019,"s:40~l:46~e:280206019~c:280206019","2008-02-07T00:00Z",16011,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",280206019,"0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"","",TRUE
280206021,"s:40~l:46~e:280206021~c:280206021","2008-02-07T00:00Z",18422,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",6,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","True",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",280206021,"23006A","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2008,1949,"Footprint Center","Phoenix","AZ",18055,"True","","","","",NA,"","2OT",TRUE
280206022,"s:40~l:46~e:280206022~c:280206022","2008-02-07T00:00Z",20126,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","True",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",280206022,"000000","bac3c9","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2008,3423,"Moda Center","Portland","OR",19441,"False","","","","",NA,"","",TRUE
280206023,"s:40~l:46~e:280206023~c:280206023","2008-02-07T00:00Z",13136,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","True",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",280206023,"393996","8e9090","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2008,2247,"Sleep Train Arena","Sacramento","CA",17317,"False","","","","",NA,"","",TRUE
280206027,"s:40~l:46~e:280206027~c:280206027","2008-02-07T00:00Z",20173,"True","False","False","False","[]","2008-02-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","True",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",280206027,"0E3764","e31837","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2008,1823,"Capital One Arena","Washington","DC",20600,"True","","","","",NA,"","",TRUE
280205017,"s:40~l:46~e:280205017~c:280205017","2008-02-06T00:30Z",19990,"True","False","False","False","[]","2008-02-06T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","False",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",280205017,"06143F","ffffff","",2008,2562,"IZOD Center","East Rutherford","NJ",19990,"False","","","","",NA,"","",TRUE
280205005,"s:40~l:46~e:280205005~c:280205005","2008-02-06T00:00Z",20562,"True","False","False","False","[]","2008-02-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",280205005,"061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","playoff","Playoff Series","BOS Wins series 4-3","True",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}]","",TRUE
280205011,"s:40~l:46~e:280205011~c:280205011","2008-02-06T00:00Z",11288,"True","False","False","False","[]","2008-02-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","True",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",280205011,"061642","00275d","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2008,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","",TRUE
280205020,"s:40~l:46~e:280205020~c:280205020","2008-02-06T00:00Z",10974,"True","False","False","False","[]","2008-02-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","True",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",280205020,"000000","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2008,1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"","",TRUE
280205029,"s:40~l:46~e:280205029~c:280205029","2008-02-06T00:00Z",10749,"True","False","False","False","[]","2008-02-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","True",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",280205029,"5D76A8","7399c6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",2008,1392,"FedExForum","Memphis","TN",18400,"True","","","","",NA,"","",TRUE
280204014,"s:40~l:46~e:280204014~c:280204014","2008-02-05T00:30Z",19600,"True","False","False","False","[]","2008-02-05T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","True",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",280204014,"000000","000000","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2008,3438,"FTX Arena","Miami","FL",19600,"True","","","","",NA,"","",TRUE
280204018,"s:40~l:46~e:280204018~c:280204018","2008-02-05T00:30Z",18050,"True","False","False","False","[]","2008-02-05T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","True",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",280204018,"225EA8","f58426","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2008,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","",TRUE
280204001,"s:40~l:46~e:280204001~c:280204001","2008-02-05T00:00Z",14563,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","True",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",280204001,"002B5C","002b5c","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2008,1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"","",TRUE
280204016,"s:40~l:46~e:280204016~c:280204016","2008-02-05T00:00Z",10019,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","True",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",280204016,"0E3764","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2008,2029,"Target Center","Minneapolis","MN",19356,"False","","","","",NA,"","",TRUE
280204019,"s:40~l:46~e:280204019~c:280204019","2008-02-05T00:00Z",16974,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",280204019,"0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"","",TRUE
280204021,"s:40~l:46~e:280204021~c:280204021","2008-02-05T00:00Z",18422,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","True",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",280204021,"23006A","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2008,1949,"Footprint Center","Phoenix","AZ",18055,"True","","","","",NA,"","",TRUE
280204022,"s:40~l:46~e:280204022~c:280204022","2008-02-05T00:00Z",20320,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","True",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",280204022,"000000","bac3c9","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2008,3423,"Moda Center","Portland","OR",19441,"False","","","","",NA,"","OT",TRUE
280204025,"s:40~l:46~e:280204025~c:280204025","2008-02-05T00:00Z",10935,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","False",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",280204025,"1C3F2C","f05133","",2008,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","",TRUE
280204026,"s:40~l:46~e:280204026~c:280204026","2008-02-05T00:00Z",19911,"True","False","False","False","[]","2008-02-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","True",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",280204026,"06143F","f9a01b","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2008,3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True","","","","",NA,"","",TRUE
280203008,"s:40~l:46~e:280203008~c:280203008","2008-02-03T19:30Z",22076,"True","False","False","False","[]","2008-02-03T19:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",280203008,"FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","",TRUE
280203027,"s:40~l:46~e:280203027~c:280203027","2008-02-03T17:00Z",20173,"True","False","False","False","[]","2008-02-03T17:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",280203027,"0E3764","e31837","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2008,1823,"Capital One Arena","Washington","DC",20600,"True","","","","",NA,"","",TRUE
280202005,"s:40~l:46~e:280202005~c:280202005","2008-02-03T00:30Z",20562,"True","False","False","False","[]","2008-02-03T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",280202005,"061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","","","","",NA,"","",TRUE
280202015,"s:40~l:46~e:280202015~c:280202015","2008-02-03T00:30Z",18717,"True","False","False","False","[]","2008-02-03T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","True",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",280202015,"003813","f0ebd2","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2008,2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False","","","","",NA,"","",TRUE
